,고객ID,최초거래일,마지막거래일,거래횟수,결제금액,평균거래주기(일),평균거래주기(월),최근구매일경과일,recency,frequency,monetary,score
718,USER_0718,2019-01-16,2019-12-19,34,6150.264,10.212121212121213,0.34040404040404043,13,0.967032967032967,0.10091743119266054,0.08417568600902768,40.0
719,USER_0719,2019-01-31,2019-12-04,11,1952.887,30.7,1.0233333333333332,28,0.9258241758241759,0.030581039755351678,0.02671981115538191,34.0
720,USER_0720,2019-06-13,2019-06-13,6,185.353,0.0,0.0,202,0.44780219780219777,0.015290519877675842,0.002524888396820091,16.0
721,USER_0721,2019-01-20,2019-01-20,9,1569.441,0.0,0.0,346,0.05219780219780212,0.024464831804281346,0.021471003295346687,3.0
722,USER_0722,2019-09-27,2019-09-27,9,1586.483,0.0,0.0,96,0.739010989010989,0.024464831804281346,0.021704283036302962,28.0
723,USER_0723,2019-07-23,2019-07-23,4,626.06,0.0,0.0,162,0.5576923076923077,0.009174311926605505,0.008557514543846118,20.0
724,USER_0724,2019-12-13,2019-12-13,8,769.9849999999999,0.0,0.0,19,0.9505494505494505,0.021406727828746176,0.010527634642257809,34.0
725,USER_0725,2019-04-17,2019-07-26,16,3525.087,6.666666666666667,0.22222222222222224,159,0.5659340659340659,0.045871559633027525,0.04824090074178358,23.0
726,USER_0726,2019-04-19,2019-07-06,7,1568.327,13.0,0.43333333333333335,179,0.510989010989011,0.018348623853211007,0.021455754285170343,19.0
727,USER_0727,2019-08-16,2019-10-05,27,3249.728,1.9230769230769231,0.06410256410256411,88,0.760989010989011,0.07951070336391437,0.04447164383590521,31.0
728,USER_0728,2019-04-17,2019-04-17,10,2159.962,0.0,0.0,259,0.2912087912087912,0.027522935779816512,0.0295543612292301,12.0
729,USER_0729,2019-06-11,2019-09-04,7,462.385,14.166666666666666,0.4722222222222222,119,0.6758241758241759,0.018348623853211007,0.006317046195001002,25.0
730,USER_0730,2019-01-01,2019-10-14,13,885.858,23.833333333333332,0.7944444444444444,79,0.7857142857142857,0.03669724770642202,0.01211376440542097,29.0
731,USER_0731,2019-09-09,2019-09-10,30,6037.656,0.034482758620689655,0.0011494252873563218,113,0.6923076923076923,0.08868501529051988,0.08263424926042984,30.0
732,USER_0732,2019-04-06,2019-09-20,17,1783.021,10.4375,0.34791666666666665,103,0.7197802197802197,0.04892966360856269,0.024394597185350295,28.0
733,USER_0733,2019-01-29,2019-01-29,1,322.49699999999996,,,337,0.07692307692307687,0.0,0.0044021866478298035,3.0
734,USER_0734,2019-03-07,2019-03-07,17,2661.263,0.0,0.0,300,0.1785714285714285,0.04892966360856269,0.036416429497104885,9.0
735,USER_0735,2019-03-06,2019-03-06,3,249.273,0.0,0.0,301,0.17582417582417575,0.006116207951070337,0.0033998585318937426,6.0
736,USER_0736,2019-01-02,2019-12-19,291,73054.822,1.210344827586207,0.0403448275862069,13,0.967032967032967,0.8868501529051988,0.9999999999999999,100.0
737,USER_0737,2019-07-06,2019-07-07,5,510.065,0.25,0.008333333333333333,178,0.5137362637362637,0.012232415902140673,0.006969714781363826,19.0
738,USER_0738,2019-09-09,2019-09-09,1,44.0,,,114,0.6895604395604396,0.0,0.0005899751693002875,24.0
739,USER_0739,2019-08-14,2019-08-14,10,1579.208,0.0,0.0,140,0.6181318681318682,0.027522935779816512,0.0216046990605104,23.0
740,USER_0740,2019-04-19,2019-04-19,1,62.034000000000006,,,257,0.29670329670329665,0.0,0.0008368339211137768,10.0
741,USER_0741,2019-02-15,2019-04-06,17,2362.002,3.125,0.10416666666666667,270,0.26098901098901095,0.04892966360856269,0.032319989609866526,12.0
742,USER_0742,2019-10-23,2019-10-23,32,4904.024,0.0,0.0,70,0.8104395604395604,0.09480122324159021,0.06711650607889333,34.0
743,USER_0743,2019-08-17,2019-08-17,7,600.846,0.0,0.0,137,0.6263736263736264,0.018348623853211007,0.008212372225545947,23.0
744,USER_0744,2019-04-07,2019-04-07,2,71.59,0.0,0.0,269,0.2637362637362637,0.0030581039755351682,0.0009676414087665272,9.0
745,USER_0745,2019-01-10,2019-01-10,3,549.7529999999999,0.0,0.0,356,0.024725274725274637,0.006116207951070337,0.007512984723804424,1.0
746,USER_0746,2019-02-11,2019-02-14,24,20329.612,0.13043478260869565,0.004347826086956522,321,0.12087912087912078,0.07033639143730887,0.27826996064632914,16.0
747,USER_0747,2019-03-20,2019-03-20,4,959.769,0.0,0.0,287,0.2142857142857142,0.009174311926605505,0.013125496533916413,8.0
748,USER_0748,2019-03-14,2019-05-24,58,8268.073,1.2456140350877194,0.04152046783625731,222,0.3928571428571428,0.1743119266055046,0.11316535476356765,24.0
749,USER_0749,2019-04-11,2019-12-03,69,10111.281,3.4705882352941178,0.11568627450980393,29,0.9230769230769231,0.20795107033639146,0.1383961425096383,44.0
750,USER_0750,2019-05-12,2019-05-12,5,424.124,0.0,0.0,234,0.35989010989010983,0.012232415902140673,0.005793309769186657,13.0
751,USER_0751,2019-01-22,2019-01-22,2,996.1590000000001,0.0,0.0,344,0.0576923076923076,0.0030581039755351682,0.013623621740664383,3.0
752,USER_0752,2019-11-20,2019-11-20,9,1908.3700000000001,0.0,0.0,42,0.8873626373626373,0.024464831804281346,0.026110439354645465,33.0
753,USER_0753,2019-06-20,2019-06-20,6,1174.772,0.0,0.0,195,0.46703296703296693,0.015290519877675842,0.016068569186470233,17.0
754,USER_0754,2019-08-17,2019-08-17,2,61.674,0.0,0.0,137,0.6263736263736264,0.0030581039755351682,0.0008319060542704332,22.0
755,USER_0755,2019-02-07,2019-10-30,16,2259.335,17.666666666666668,0.5888888888888889,63,0.8296703296703296,0.045871559633027525,0.030914630428740018,32.0
756,USER_0756,2019-06-16,2019-09-28,62,9275.564,1.7049180327868851,0.05683060109289617,95,0.7417582417582418,0.18654434250764526,0.12695641446875364,37.0
757,USER_0757,2019-04-19,2019-04-19,1,313.53,,,257,0.29670329670329665,0.0,0.004279441697873524,11.0
758,USER_0758,2019-01-30,2019-06-05,13,1445.038,10.5,0.35,210,0.42582417582417575,0.03669724770642202,0.019768110465034305,17.0
759,USER_0759,2019-06-01,2019-06-21,10,1432.411,2.2222222222222223,0.07407407407407408,194,0.4697802197802198,0.027522935779816512,0.019595265535504034,18.0
760,USER_0760,2019-06-16,2019-06-16,15,2452.5699999999997,0.0,0.0,199,0.456043956043956,0.04281345565749236,0.033559731399499665,19.0
761,USER_0761,2019-09-15,2019-09-15,6,813.17,0.0,0.0,108,0.706043956043956,0.015290519877675842,0.011118773335673886,26.0
762,USER_0762,2019-11-24,2019-11-25,38,6739.68,0.02702702702702703,0.0009009009009009009,37,0.9010989010989011,0.11314984709480122,0.09224391812940583,39.0
763,USER_0763,2019-12-13,2019-12-13,2,530.707,0.0,0.0,19,0.9505494505494505,0.0030581039755351682,0.007252273190753536,34.0
764,USER_0764,2019-09-28,2019-09-30,4,290.33299999999997,0.6666666666666666,0.02222222222222222,93,0.7472527472527473,0.009174311926605505,0.003961909122415084,27.0
765,USER_0765,2019-02-24,2019-03-15,33,5766.05,0.59375,0.019791666666666666,292,0.2005494505494505,0.09785932721712538,0.07891636536639332,13.0
766,USER_0766,2019-10-08,2019-10-08,24,3042.535,0.0,0.0,85,0.7692307692307692,0.07033639143730887,0.04163547851681392,31.0
767,USER_0767,2019-08-27,2019-08-27,5,630.162,0.0,0.0,127,0.6538461538461537,0.012232415902140673,0.008613664848822217,24.0
768,USER_0768,2019-11-27,2019-11-27,21,4547.71,0.0,0.0,35,0.9065934065934066,0.06116207951070337,0.062239095116618105,36.0
769,USER_0769,2019-05-10,2019-05-10,11,1546.408,0.0,0.0,236,0.35439560439560436,0.030581039755351678,0.02115571563700577,14.0
770,USER_0770,2019-06-11,2019-06-11,12,1243.772,0.0,0.0,204,0.4423076923076923,0.033639143730886854,0.017013076998111065,17.0
771,USER_0771,2019-07-10,2019-07-11,33,5974.246,0.03125,0.0010416666666666667,174,0.5247252747252746,0.09785932721712538,0.08176626027005092,25.0
772,USER_0772,2019-07-24,2019-07-25,68,12368.155,0.014925373134328358,0.0004975124378109452,160,0.5631868131868132,0.20489296636085627,0.16928940516020483,33.0
773,USER_0773,2019-02-10,2019-10-05,11,1340.42,23.7,0.7899999999999999,88,0.760989010989011,0.030581039755351678,0.018336044983320678,28.0
774,USER_0774,2019-05-23,2019-05-23,1,2.3920000000000003,,,223,0.39010989010989006,0.0,2.0423270361856825e-05,14.0
775,USER_0775,2019-06-13,2019-06-13,5,196.579,0.0,0.0,202,0.44780219780219777,0.012232415902140673,0.0026785557112183516,16.0
776,USER_0776,2019-01-09,2019-08-07,12,2263.32,19.09090909090909,0.6363636363636364,147,0.5989010989010989,0.033639143730886854,0.03096917917699203,23.0
777,USER_0777,2019-10-12,2019-11-27,9,1628.131,5.75,0.19166666666666668,35,0.9065934065934066,0.024464831804281346,0.022274382476001768,33.0
778,USER_0778,2019-03-21,2019-10-14,85,10202.472,2.4642857142857144,0.08214285714285714,79,0.7857142857142857,0.2568807339449541,0.13964441224661422,41.0
779,USER_0779,2019-03-01,2019-03-16,22,3757.518,0.7142857142857143,0.02380952380952381,291,0.20329670329670324,0.06422018348623852,0.051422536903631265,11.0
780,USER_0780,2019-05-03,2019-05-03,39,3309.5260000000003,0.0,0.0,243,0.3351648351648351,0.1162079510703364,0.04529018989562258,17.0
781,USER_0781,2019-08-28,2019-08-28,1,19.19,,,126,0.6565934065934065,0.0,0.0002503630126798668,23.0
782,USER_0782,2019-06-06,2019-06-06,4,126.218,0.0,0.0,209,0.4285714285714285,0.009174311926605505,0.00171541782520588,15.0
783,USER_0783,2019-01-03,2019-11-08,18,4301.072,18.176470588235293,0.6058823529411764,54,0.8543956043956044,0.051987767584097865,0.05886298616520547,34.0
784,USER_0784,2019-04-30,2019-05-25,52,6092.485,0.49019607843137253,0.016339869281045753,221,0.39560439560439553,0.1559633027522936,0.08338477706919005,22.0
785,USER_0785,2019-08-19,2019-10-23,28,3680.9610000000002,2.4074074074074074,0.08024691358024691,70,0.8104395604395604,0.08256880733944953,0.05037458495383725,33.0
786,USER_0786,2019-01-09,2019-01-09,36,7612.843,0.0,0.0,357,0.0219780219780219,0.10703363914373089,0.10419622645311225,8.0
787,USER_0787,2019-07-09,2019-11-18,17,2765.22,8.25,0.275,44,0.8818681318681318,0.04892966360856269,0.03783944686775338,34.0
788,USER_0788,2019-03-30,2019-09-27,42,7310.358,4.414634146341464,0.14715447154471545,96,0.739010989010989,0.1253822629969419,0.10005565478058795,34.0
789,USER_0789,2019-06-20,2019-06-21,29,5458.749,0.03571428571428571,0.0011904761904761904,194,0.4697802197802198,0.0856269113149847,0.07470986978632028,22.0
790,USER_0790,2019-04-19,2019-09-05,30,3262.6099999999997,4.793103448275862,0.15977011494252874,118,0.6785714285714286,0.08868501529051988,0.04464797933778284,28.0
791,USER_0791,2019-01-22,2019-01-22,15,1949.433,0.0,0.0,344,0.0576923076923076,0.04281345565749236,0.02667253101072383,4.0
792,USER_0792,2019-02-10,2019-02-10,12,3269.956,0.0,0.0,325,0.10989010989010983,0.033639143730886854,0.044748535198425074,7.0
793,USER_0793,2019-05-08,2019-11-19,48,7125.19,4.148936170212766,0.1382978723404255,43,0.8846153846153846,0.14373088685015292,0.09752097909267621,39.0
794,USER_0794,2019-11-13,2019-11-22,33,8335.874,0.28125,0.009375,40,0.8928571428571428,0.09785932721712538,0.11409345004091634,39.0
795,USER_0795,2019-02-28,2019-05-15,49,5308.939,1.5833333333333333,0.05277777777777778,231,0.36813186813186805,0.14678899082568808,0.07265919275353895,21.0
796,USER_0796,2019-07-14,2019-07-14,1,79.0,,,171,0.5329670329670328,0.0,0.001069073334625347,19.0
797,USER_0797,2019-06-14,2019-06-14,6,1257.318,0.0,0.0,201,0.4505494505494505,0.015290519877675842,0.017198501676610873,17.0
798,USER_0798,2019-08-19,2019-08-19,1,181.52,,,135,0.6318681318681318,0.0,0.0024724203034574926,22.0
799,USER_0799,2019-02-20,2019-09-01,57,15991.909,3.4464285714285716,0.11488095238095239,122,0.6675824175824175,0.17125382262996944,0.21889323067418612,37.0
800,USER_0800,2019-01-27,2019-06-16,64,9526.84,2.2222222222222223,0.07407407407407408,199,0.456043956043956,0.1926605504587156,0.13039601077133134,27.0
801,USER_0801,2019-11-22,2019-11-23,18,3559.752,0.058823529411764705,0.00196078431372549,39,0.8956043956043956,0.051987767584097865,0.048715413253240525,35.0
802,USER_0802,2019-04-06,2019-07-11,17,2552.128,6.0,0.2,174,0.5247252747252746,0.04892966360856269,0.03492253297502631,21.0
803,USER_0803,2019-07-14,2019-07-14,2,598.9200000000001,0.0,0.0,171,0.5329670329670328,0.0030581039755351682,0.00818600813793406,19.0
804,USER_0804,2019-12-11,2019-12-11,6,1223.7759999999998,0.0,0.0,21,0.945054945054945,0.015290519877675842,0.01673936137200135,34.0
805,USER_0805,2019-04-20,2019-11-08,18,2929.221,11.882352941176471,0.39607843137254906,54,0.8543956043956044,0.051987767584097865,0.040084377673795524,33.0
806,USER_0806,2019-01-18,2019-11-14,88,15758.543000000001,3.4482758620689653,0.11494252873563218,48,0.8708791208791209,0.2660550458715596,0.21569879574706477,47.0
807,USER_0807,2019-03-18,2019-12-01,12,1289.974,23.454545454545453,0.7818181818181817,31,0.9175824175824175,0.033639143730886854,0.017645513953378163,34.0
808,USER_0808,2019-01-10,2019-01-10,9,2177.902,0.0,0.0,356,0.024725274725274637,0.024464831804281346,0.029799933260256716,3.0
809,USER_0809,2019-09-22,2019-09-22,4,369.029,0.0,0.0,101,0.7252747252747253,0.009174311926605505,0.0050391408143699665,26.0
810,USER_0810,2019-08-03,2019-08-03,6,773.81,0.0,0.0,151,0.5879120879120878,0.015290519877675842,0.010579993227468333,22.0
811,USER_0811,2019-08-08,2019-08-08,1,95.99,,,146,0.6016483516483516,0.0,0.0013016412725931402,21.0
812,USER_0812,2019-06-12,2019-08-30,20,3577.947,4.157894736842105,0.1385964912280702,124,0.6620879120879121,0.0581039755351682,0.048964475856614516,27.0
813,USER_0813,2019-06-19,2019-06-19,13,1055.7,0.0,0.0,196,0.4642857142857142,0.03669724770642202,0.014438649850996363,18.0
814,USER_0814,2019-08-30,2019-08-30,7,844.784,0.0,0.0,124,0.6620879120879121,0.018348623853211007,0.011551522175633499,24.0
815,USER_0815,2019-03-27,2019-03-27,14,1995.723,0.0,0.0,280,0.23351648351648346,0.039755351681957186,0.027306172555663744,11.0
816,USER_0816,2019-01-26,2019-08-17,47,9174.957,4.413043478260869,0.1471014492753623,137,0.6263736263736264,0.14067278287461774,0.12557925363678626,31.0
817,USER_0817,2019-06-09,2019-06-09,7,1136.877,0.0,0.0,206,0.4368131868131867,0.018348623853211007,0.015549842758613286,16.0
818,USER_0818,2019-01-29,2019-01-29,13,1653.726,0.0,0.0,337,0.07692307692307687,0.03669724770642202,0.02262474012004448,5.0
819,USER_0819,2019-03-19,2019-08-04,2,82.35,138.0,4.6,150,0.5906593406593406,0.0030581039755351682,0.0011149298733064599,21.0
820,USER_0820,2019-01-18,2019-12-18,17,4240.157999999999,20.875,0.6958333333333333,14,0.9642857142857143,0.04892966360856269,0.058029163718273734,38.0
821,USER_0821,2019-04-11,2019-04-11,6,551.2860000000001,0.0,0.0,265,0.27472527472527464,0.015290519877675842,0.007533969223445663,10.0
822,USER_0822,2019-07-21,2019-11-01,5,1254.6,25.75,0.8583333333333333,61,0.8351648351648351,0.012232415902140673,0.017161296281943628,30.0
823,USER_0823,2019-06-12,2019-06-12,1,288.8,,,203,0.44505494505494503,0.0,0.0039409246227738465,16.0
824,USER_0824,2019-09-07,2019-09-07,17,1857.574,0.0,0.0,116,0.6840659340659341,0.04892966360856269,0.0254151173430497,27.0
825,USER_0825,2019-04-06,2019-04-06,14,2142.039,0.0,0.0,270,0.26098901098901095,0.039755351681957186,0.029309021903026644,12.0
826,USER_0826,2019-08-29,2019-12-07,22,5148.001,4.761904761904762,0.15873015873015872,25,0.9340659340659341,0.06422018348623852,0.07045618988122225,37.0
827,USER_0827,2019-05-12,2019-05-12,2,870.972,0.0,0.0,234,0.35989010989010983,0.0030581039755351682,0.011909997111448719,13.0
828,USER_0828,2019-01-16,2019-12-06,12,2253.59,29.454545454545453,0.9818181818181818,26,0.9313186813186813,0.033639143730886854,0.030835989887031665,35.0
829,USER_0829,2019-09-08,2019-11-21,28,3232.582,2.740740740740741,0.09135802469135804,41,0.8901098901098901,0.08256880733944953,0.04423694048897196,36.0
830,USER_0830,2019-02-10,2019-11-25,47,7456.48,6.260869565217392,0.20869565217391306,37,0.9010989010989011,0.14067278287461774,0.10205584855526303,40.0
831,USER_0831,2019-04-07,2019-05-24,5,987.963,11.75,0.39166666666666666,222,0.3928571428571428,0.012232415902140673,0.013511430638864261,15.0
832,USER_0832,2019-02-16,2019-02-17,22,2046.55,0.047619047619047616,0.0015873015873015873,318,0.129120879120879,0.06422018348623852,0.028001918911348796,8.0
833,USER_0833,2019-07-27,2019-12-18,95,14831.572,1.5319148936170213,0.05106382978723404,14,0.9642857142857143,0.2874617737003058,0.20300993559250657,51.0
834,USER_0834,2019-04-26,2019-04-26,22,3500.27,0.0,0.0,250,0.3159340659340659,0.06422018348623852,0.04790119276553009,15.0
835,USER_0835,2019-06-11,2019-08-25,37,6225.51,2.0833333333333335,0.06944444444444445,129,0.6483516483516483,0.11009174311926605,0.08520569231040052,30.0
836,USER_0836,2019-01-25,2019-01-25,4,307.181,0.0,0.0,341,0.06593406593406581,0.009174311926605505,0.004192533290683558,3.0
837,USER_0837,2019-01-22,2019-11-28,15,1902.908,22.142857142857142,0.738095238095238,34,0.9093406593406593,0.04281345565749236,0.026035672663816734,34.0
838,USER_0838,2019-08-19,2019-08-19,5,603.7,0.0,0.0,135,0.6318681318681318,0.012232415902140673,0.008251439258798454,23.0
839,USER_0839,2019-03-28,2019-04-18,12,1765.6879999999999,1.9090909090909092,0.06363636363636364,258,0.2939560439560439,0.033639143730886854,0.024157334085362313,12.0
840,USER_0840,2019-01-17,2019-01-17,8,1598.801,0.0,0.0,349,0.04395604395604391,0.021406727828746176,0.021872898213459366,3.0
841,USER_0841,2019-06-20,2019-06-20,1,47.334,,,195,0.46703296703296693,0.0,0.0006356126916772517,16.0
842,USER_0842,2019-02-08,2019-08-06,6,752.572,35.8,1.1933333333333331,148,0.596153846153846,0.015290519877675842,0.010289276460749088,22.0
843,USER_0843,2019-05-21,2019-10-28,6,557.146,32.0,1.0666666666666667,65,0.8241758241758241,0.015290519877675842,0.007614183944840086,30.0
844,USER_0844,2019-06-26,2019-06-26,9,1651.183,0.0,0.0,189,0.48351648351648346,0.024464831804281346,0.022589930216203858,19.0
845,USER_0845,2019-12-31,2019-12-31,3,729.3589999999999,0.0,0.0,1,1.0,0.006116207951070337,0.009971524868986498,36.0
846,USER_0846,2019-06-19,2019-06-19,13,1970.2179999999998,0.0,0.0,196,0.4642857142857142,0.03669724770642202,0.026957046878331867,18.0
847,USER_0847,2019-10-17,2019-10-17,1,179.1,,,76,0.7939560439560439,0.0,0.0024392940874550166,28.0
848,USER_0848,2019-08-11,2019-08-11,8,937.6659999999999,0.0,0.0,143,0.6098901098901098,0.021406727828746176,0.012822939198254132,23.0
849,USER_0849,2019-04-22,2019-04-22,6,1598.77,0.0,0.0,254,0.30494505494505486,0.015290519877675842,0.02187247386937008,12.0
850,USER_0850,2019-02-22,2019-12-30,123,18614.373,2.5491803278688523,0.0849726775956284,2,0.9972527472527473,0.3730886850152905,0.254790878989358,57.0
851,USER_0851,2019-04-19,2019-06-28,12,1062.344,6.363636363636363,0.2121212121212121,187,0.48901098901098894,0.033639143730886854,0.014529596371294069,19.0
852,USER_0852,2019-10-29,2019-10-29,2,348.0,0.0,0.0,64,0.8269230769230769,0.0030581039755351682,0.004751284948123661,29.0
853,USER_0853,2019-10-13,2019-10-14,9,1668.837,0.125,0.004166666666666667,79,0.7857142857142857,0.024464831804281346,0.02283158733079382,29.0
854,USER_0854,2019-06-08,2019-06-08,6,855.755,0.0,0.0,207,0.43406593406593397,0.015290519877675842,0.011701698917684392,16.0
855,USER_0855,2019-01-26,2019-07-28,9,627.913,22.875,0.7625,157,0.5714285714285714,0.024464831804281346,0.008582879369570329,21.0
856,USER_0856,2019-01-22,2019-11-27,22,2960.087,14.714285714285714,0.49047619047619045,35,0.9065934065934066,0.06422018348623852,0.04050688750153619,35.0
857,USER_0857,2019-09-23,2019-09-24,3,893.331,0.5,0.016666666666666666,99,0.7307692307692307,0.006116207951070337,0.012216058707977377,26.0
858,USER_0858,2019-01-29,2019-01-29,1,24.68,,,337,0.07692307692307687,0.0,0.00032551298204085464,3.0
859,USER_0859,2019-08-26,2019-08-26,5,596.042,0.0,0.0,128,0.651098901098901,0.012232415902140673,0.00814661258022533,24.0
860,USER_0860,2019-01-25,2019-12-10,5,468.225,79.75,2.658333333333333,22,0.9423076923076923,0.012232415902140673,0.0063969871460152405,34.0
861,USER_0861,2019-07-20,2019-07-20,5,135.721,0.0,0.0,165,0.5494505494505494,0.012232415902140673,0.0018454998213511384,20.0
862,USER_0862,2019-08-01,2019-08-01,7,3582.53,0.0,0.0,153,0.5824175824175823,0.018348623853211007,0.04902721033923408,23.0
863,USER_0863,2019-05-14,2019-12-08,14,2355.963,16.0,0.5333333333333333,24,0.9368131868131868,0.039755351681957186,0.032237324643569445,35.0
864,USER_0864,2019-04-16,2019-07-15,32,4110.09,2.903225806451613,0.0967741935483871,170,0.5357142857142856,0.09480122324159021,0.056248725427773746,24.0
865,USER_0865,2019-03-23,2019-03-23,18,3020.337,0.0,0.0,284,0.2225274725274724,0.051987767584097865,0.04133162077184576,11.0
866,USER_0866,2019-03-06,2019-03-06,10,1720.0919999999999,0.0,0.0,301,0.17582417582417575,0.027522935779816512,0.023533192372614843,8.0
867,USER_0867,2019-01-03,2019-01-03,40,7891.675,0.0,0.0,363,0.005494505494505364,0.11926605504587155,0.10801302358550988,8.0
868,USER_0868,2019-11-15,2019-12-04,8,1235.01,2.7142857142857144,0.09047619047619047,28,0.9258241758241759,0.021406727828746176,0.01689313819455169,34.0
869,USER_0869,2019-02-26,2019-11-03,78,11278.745,3.2467532467532467,0.10822510822510822,59,0.8406593406593407,0.23547400611620797,0.154376995666297,43.0
870,USER_0870,2019-02-21,2019-02-23,46,11697.94,0.044444444444444446,0.0014814814814814816,312,0.14560439560439553,0.13761467889908258,0.16011515439239526,16.0
871,USER_0871,2019-04-30,2019-12-04,19,3749.778,12.11111111111111,0.4037037037037037,28,0.9258241758241759,0.05504587155963303,0.051316587766499375,36.0
872,USER_0872,2019-03-12,2019-03-13,11,1422.4089999999999,0.1,0.0033333333333333335,294,0.19505494505494503,0.030581039755351678,0.01945835296837314,9.0
873,USER_0873,2019-12-19,2019-12-19,1,22.41,,,13,0.967032967032967,0.0,0.0002944400438897722,34.0
874,USER_0874,2019-02-28,2019-02-28,37,8793.6,0.0,0.0,307,0.15934065934065922,0.11009174311926605,0.12035904109296143,14.0
875,USER_0875,2019-02-25,2019-02-26,25,3197.746,0.041666666666666664,0.0013888888888888887,309,0.15384615384615374,0.07339449541284403,0.04376008724076443,9.0
876,USER_0876,2019-03-05,2019-03-22,38,4074.486,0.4594594594594595,0.015315315315315317,285,0.21978021978021967,0.11314984709480122,0.055761359396967074,14.0
877,USER_0877,2019-03-04,2019-03-04,4,347.272,0.0,0.0,303,0.17032967032967028,0.009174311926605505,0.0047413197062849,6.0
878,USER_0878,2019-11-08,2019-11-08,28,5303.768,0.0,0.0,54,0.8543956043956044,0.08256880733944953,0.07258840942174191,35.0
879,USER_0879,2019-04-03,2019-08-29,27,3456.006,5.6923076923076925,0.18974358974358976,125,0.6593406593406593,0.07951070336391437,0.04729528416010299,28.0
880,USER_0880,2019-03-06,2019-03-06,24,3896.128,0.0,0.0,301,0.17582417582417575,0.07033639143730887,0.05331990252350859,10.0
881,USER_0881,2019-01-10,2019-01-22,6,648.732,2.4,0.08,344,0.0576923076923076,0.015290519877675842,0.008867860646824682,3.0
882,USER_0882,2019-01-21,2019-01-21,14,2056.396,0.0,0.0,345,0.05494505494505486,0.039755351681957186,0.028136696069514244,4.0
883,USER_0883,2019-09-26,2019-09-26,4,1282.6,0.0,0.0,97,0.7362637362637363,0.009174311926605505,0.017544574814203677,27.0
884,USER_0884,2019-08-23,2019-12-07,7,1044.1280000000002,17.666666666666668,0.5888888888888889,25,0.9340659340659341,0.018348623853211007,0.014280246309020892,34.0
885,USER_0885,2019-12-10,2019-12-10,1,6.2989999999999995,,,22,0.9423076923076923,0.0,7.390431413114274e-05,33.0
886,USER_0886,2019-04-16,2019-04-16,2,510.69,0.0,0.0,260,0.28846153846153844,0.0030581039755351682,0.006978270105744631,10.0
887,USER_0887,2019-06-06,2019-06-06,12,1793.746,0.0,0.0,209,0.4285714285714285,0.033639143730886854,0.024541406551724904,17.0
888,USER_0888,2019-03-01,2019-08-22,11,2155.766,17.4,0.58,132,0.6401098901098901,0.030581039755351678,0.029496924203467133,25.0
889,USER_0889,2019-01-19,2019-01-19,15,2396.2110000000002,0.0,0.0,347,0.049450549450549386,0.04281345565749236,0.032788260156655244,4.0
890,USER_0890,2019-03-22,2019-03-22,9,1873.116,0.0,0.0,285,0.21978021978021967,0.024464831804281346,0.02562786430549204,9.0
891,USER_0891,2019-10-20,2019-10-20,15,2667.814,0.0,0.0,73,0.8021978021978022,0.04281345565749236,0.03650610298513473,31.0
892,USER_0892,2019-12-10,2019-12-10,3,314.955,0.0,0.0,22,0.9423076923076923,0.006116207951070337,0.004298947837461759,33.0
893,USER_0893,2019-03-29,2019-07-19,3,289.388,56.0,1.8666666666666667,166,0.5467032967032966,0.006116207951070337,0.003948973471951307,20.0
894,USER_0894,2019-12-08,2019-12-08,2,114.564,0.0,0.0,24,0.9368131868131868,0.0030581039755351682,0.0015558918246716446,33.0
895,USER_0895,2019-01-05,2019-05-26,38,5517.076,3.810810810810811,0.12702702702702703,220,0.39835164835164827,0.11314984709480122,0.07550828003457499,21.0
896,USER_0896,2019-03-13,2019-07-22,5,552.597,32.75,1.0916666666666666,163,0.554945054945055,0.012232415902140673,0.007551914871866838,20.0
897,USER_0897,2019-03-04,2019-03-04,3,196.39,0.0,0.0,303,0.17032967032967028,0.006116207951070337,0.002675968581125596,6.0
898,USER_0898,2019-04-08,2019-04-09,9,799.576,0.125,0.004166666666666667,267,0.26923076923076916,0.024464831804281346,0.010932691608261635,11.0
899,USER_0899,2019-05-09,2019-05-09,48,7855.412,0.0,0.0,237,0.3516483516483516,0.14373088685015292,0.1075166368206761,21.0
900,USER_0900,2019-06-07,2019-06-07,9,1515.17,0.0,0.0,208,0.43131868131868123,0.024464831804281346,0.02072811368019365,17.0
901,USER_0901,2019-05-07,2019-05-07,14,3198.764,0.0,0.0,239,0.34615384615384615,0.039755351681957186,0.043774022153115884,15.0
902,USER_0902,2019-04-10,2019-12-09,33,5712.793,7.59375,0.253125,23,0.9395604395604396,0.09785932721712538,0.0781873559095157,39.0
903,USER_0903,2019-02-04,2019-08-02,8,452.19,25.571428571428573,0.8523809523809525,152,0.5851648351648351,0.021406727828746176,0.006177491743701317,21.0
904,USER_0904,2019-03-31,2019-04-06,33,5869.959,0.1875,0.00625,270,0.26098901098901095,0.09785932721712538,0.08033872568812936,15.0
905,USER_0905,2019-04-28,2019-11-20,9,898.356,25.75,0.8583333333333333,42,0.8873626373626373,0.024464831804281346,0.012284843515999044,32.0
906,USER_0906,2019-01-02,2019-12-26,31,4675.117,11.933333333333334,0.3977777777777778,6,0.9862637362637363,0.09174311926605504,0.06398310825803438,40.0
907,USER_0907,2019-12-16,2019-12-16,21,3459.149,0.0,0.0,16,0.9587912087912088,0.06116207951070337,0.04733830717534918,37.0
